service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
T6195417,0,0,0,0,0,0,1,20260428,20260727
T6195418,0,0,0,0,0,0,1,20260428,20260727
T6195419,0,0,0,0,0,0,1,20260428,20260727
T6195420,0,0,0,0,0,0,1,20260428,20260727
T6195421,0,0,0,0,0,0,1,20260428,20260727
T6195422,0,0,0,0,0,0,1,20260428,20260727
T6195423,0,0,0,0,0,0,1,20260428,20260727
T6261019,1,1,1,1,1,0,0,20260428,20260727
T6261020,1,1,1,1,1,0,0,20260428,20260727
T6261072,0,0,0,0,0,0,1,20260428,20260727
T6261073,0,0,0,0,0,0,1,20260428,20260727
T6261074,0,0,0,0,0,0,1,20260428,20260727
T6261075,0,0,0,0,0,0,1,20260428,20260727
T6261076,0,0,0,0,0,0,1,20260428,20260727
T6261077,0,0,0,0,0,0,1,20260428,20260727
T6261078,0,0,0,0,0,0,1,20260428,20260727
T6261079,0,0,0,0,0,0,1,20260428,20260727
T6261080,1,1,1,1,1,0,0,20260428,20260727
T6261081,1,1,1,1,1,0,0,20260428,20260727
T6261082,1,1,1,1,1,0,0,20260428,20260727
T6261083,1,1,1,1,1,0,0,20260428,20260727
T6261094,0,0,0,0,0,1,0,20260428,20260727
T6261095,0,0,0,0,0,1,0,20260428,20260727
T6261096,0,0,0,0,0,1,0,20260428,20260727
T6261097,0,0,0,0,0,1,0,20260428,20260727
T6261098,0,0,0,0,0,1,0,20260428,20260727
T6261099,0,0,0,0,0,1,0,20260428,20260727
T6261100,0,0,0,0,0,1,0,20260428,20260727
T6261101,0,0,0,0,0,1,0,20260428,20260727
T6261102,0,0,0,0,0,1,0,20260428,20260727
T6261103,0,0,0,0,0,1,0,20260428,20260727
T6261104,0,0,0,0,0,1,0,20260428,20260727
T6261105,0,0,0,0,0,1,0,20260428,20260727
T6261106,0,0,0,0,0,1,0,20260428,20260727
T6261173,1,1,1,1,1,0,0,20260428,20260727
T6261174,1,1,1,1,1,0,0,20260428,20260727
T6261175,1,1,1,1,1,0,0,20260428,20260727
T6261176,1,1,1,1,1,0,0,20260428,20260727
T6261177,1,1,1,1,1,0,0,20260428,20260727
T6261195,0,0,0,0,0,0,1,20260428,20260727
T6261196,0,0,0,0,0,0,1,20260428,20260727
T6261197,0,0,0,0,0,0,1,20260428,20260727
T6261198,0,0,0,0,0,0,1,20260428,20260727
T6261199,0,0,0,0,0,0,1,20260428,20260727
T6261200,0,0,0,0,0,0,1,20260428,20260727
T6261201,0,0,0,0,0,0,1,20260428,20260727
T6261202,0,0,0,0,0,0,1,20260428,20260727
T6261203,0,0,0,0,0,0,1,20260428,20260727
T6261204,0,0,0,0,0,0,1,20260428,20260727
T6261205,0,0,0,0,0,0,1,20260428,20260727
T6261215,0,0,0,0,0,1,0,20260428,20260727
T6261217,0,0,0,0,0,1,0,20260428,20260727
T6261218,0,0,0,0,0,1,0,20260428,20260727
T6261252,0,0,0,0,0,1,0,20260428,20260727
T6261253,0,0,0,0,0,1,0,20260428,20260727
T6261254,0,0,0,0,0,1,0,20260428,20260727
T6261255,0,0,0,0,0,1,0,20260428,20260727
T6261256,0,0,0,0,0,1,0,20260428,20260727
T6261257,0,0,0,0,0,1,0,20260428,20260727
T6261258,0,0,0,0,0,1,0,20260428,20260727
T6261259,0,0,0,0,0,1,0,20260428,20260727
T6261260,0,0,0,0,0,1,0,20260428,20260727
T6261261,0,0,0,0,0,1,0,20260428,20260727
T6261262,0,0,0,0,0,1,0,20260428,20260727
T6261263,0,0,0,0,0,1,0,20260428,20260727
T6261264,0,0,0,0,0,1,0,20260428,20260727
T6261265,0,0,0,0,0,1,0,20260428,20260727
T6261266,0,0,0,0,0,1,0,20260428,20260727
T6261267,0,0,0,0,0,1,0,20260428,20260727
T6261268,0,0,0,0,0,1,0,20260428,20260727
T6261269,0,0,0,0,0,1,0,20260428,20260727
T6261270,0,0,0,0,0,1,0,20260428,20260727
T6261271,0,0,0,0,0,1,0,20260428,20260727
T6261272,0,0,0,0,0,1,0,20260428,20260727
T6261273,0,0,0,0,0,1,0,20260428,20260727
T6261274,0,0,0,0,0,1,0,20260428,20260727
T6261275,0,0,0,0,0,1,0,20260428,20260727
T6261276,0,0,0,0,0,1,0,20260428,20260727
T6261277,0,0,0,0,0,0,1,20260428,20260727
T6261278,0,0,0,0,0,0,1,20260428,20260727
T6261279,0,0,0,0,0,0,1,20260428,20260727
T6261280,0,0,0,0,0,0,1,20260428,20260727
T6261281,0,0,0,0,0,0,1,20260428,20260727
T6261287,1,1,1,1,1,0,0,20260428,20260727
T6261288,1,1,1,1,1,0,0,20260428,20260727
T6261289,1,1,1,1,1,0,0,20260428,20260727
T6261290,1,1,1,1,1,0,0,20260428,20260727
T6261291,1,1,1,1,1,0,0,20260428,20260727
T6261292,1,1,1,1,1,0,0,20260428,20260727
T6261293,1,1,1,1,1,0,0,20260428,20260727
T6261294,1,1,1,1,1,0,0,20260428,20260727
T6261295,1,1,1,1,1,0,0,20260428,20260727
T6261296,1,1,1,1,1,0,0,20260428,20260727
T6261297,1,1,1,1,1,0,0,20260428,20260727
T6261298,1,1,1,1,1,0,0,20260428,20260727
T6261299,1,1,1,1,1,0,0,20260428,20260727
T6261300,1,1,1,1,1,0,0,20260428,20260727
T6261301,1,1,1,1,1,0,0,20260428,20260727
T6261302,1,1,1,1,1,0,0,20260428,20260727
T6261303,1,1,1,1,1,0,0,20260428,20260727
T6261304,1,1,1,1,1,0,0,20260428,20260727
T6261305,1,1,1,1,1,0,0,20260428,20260727
T6261306,1,1,1,1,1,0,0,20260428,20260727
T6261307,1,1,1,1,1,0,0,20260428,20260727
T6261308,1,1,1,1,1,0,0,20260428,20260727
T6261309,0,0,0,0,1,0,0,20260428,20260727
T6261310,0,0,0,0,1,0,0,20260428,20260727
T6261311,0,0,0,0,1,0,0,20260428,20260727
T6261351,0,0,0,0,0,0,1,20260428,20260727
T6261352,0,0,0,0,0,0,1,20260428,20260727
T6261353,0,0,0,0,0,0,1,20260428,20260727
T6261354,0,0,0,0,0,0,1,20260428,20260727
T6261355,0,0,0,0,0,0,1,20260428,20260727
T6261356,0,0,0,0,0,0,1,20260428,20260727
T6261357,0,0,0,0,0,0,1,20260428,20260727
T6261358,0,0,0,0,0,0,1,20260428,20260727
T6261359,0,0,0,0,0,0,1,20260428,20260727
T6261360,0,0,0,0,0,0,1,20260428,20260727
T6261366,1,1,1,1,1,0,0,20260428,20260727
T6261367,1,1,1,1,1,0,0,20260428,20260727
T6261368,1,1,1,1,1,0,0,20260428,20260727
T6667639,0,0,0,0,0,1,0,20260428,20260727
T6667645,0,0,0,0,0,1,0,20260428,20260727
T6667652,0,0,0,0,0,1,0,20260428,20260727
T6667661,0,0,0,0,0,1,0,20260428,20260727
T6667670,0,0,0,0,0,1,0,20260428,20260727
T6667680,0,0,0,0,0,1,0,20260428,20260727
T6667690,0,0,0,0,0,1,0,20260428,20260727
T6667700,1,1,1,1,1,0,0,20260428,20260727
T6667701,1,1,1,1,1,0,0,20260428,20260727
T6667703,1,1,1,1,1,0,0,20260428,20260727
T6667714,1,1,1,1,1,0,0,20260428,20260727
T6667723,1,1,1,1,1,0,0,20260428,20260727
T6667733,1,1,1,1,1,0,0,20260428,20260727
T6667734,1,1,1,1,1,0,0,20260428,20260727
T6667755,1,1,1,1,1,0,0,20260428,20260727
T6667756,1,1,1,1,1,0,0,20260428,20260727
T6667766,1,1,1,1,1,0,0,20260428,20260727
T6667767,1,1,1,1,1,0,0,20260428,20260727
T6667774,0,0,0,0,0,0,1,20260428,20260727
T6667781,0,0,0,0,0,0,1,20260428,20260727
T6667790,0,0,0,0,0,0,1,20260428,20260727
T6667799,0,0,0,0,0,0,1,20260428,20260727
T6667807,0,0,0,0,0,0,1,20260428,20260727
T6667876,1,1,1,1,1,0,0,20260428,20260727
T6667878,1,1,1,1,1,0,0,20260428,20260727
T6667879,1,1,1,1,1,0,0,20260428,20260727
T6667881,1,1,1,1,1,0,0,20260428,20260727
T6667882,1,1,1,1,1,0,0,20260428,20260727
T6667889,1,1,1,1,1,0,0,20260428,20260727
T6667892,1,1,1,1,1,0,0,20260428,20260727
T6667896,0,0,0,0,0,0,1,20260428,20260727
T6667899,0,0,0,0,0,0,1,20260428,20260727
T6667904,0,0,0,0,0,0,1,20260428,20260727
T6667907,0,0,0,0,0,0,1,20260428,20260727
T6667914,0,0,0,0,0,0,1,20260428,20260727
T6667916,0,0,0,0,0,0,1,20260428,20260727
T6667917,0,0,0,0,0,0,1,20260428,20260727
T6667923,0,0,0,0,0,0,1,20260428,20260727
T6667925,0,0,0,0,0,0,1,20260428,20260727
T6667930,0,0,0,0,0,0,1,20260428,20260727
T6667932,0,0,0,0,0,0,1,20260428,20260727
T6667938,0,0,0,0,0,0,1,20260428,20260727
T6667939,0,0,0,0,0,0,1,20260428,20260727
T6667941,0,0,0,0,0,0,1,20260428,20260727
T6667945,0,0,0,0,0,0,1,20260428,20260727
T6667948,0,0,0,0,0,0,1,20260428,20260727
T6667955,0,0,0,0,0,1,0,20260428,20260727
T6667958,0,0,0,0,0,1,0,20260428,20260727
T6667963,0,0,0,0,0,1,0,20260428,20260727
T6667966,0,0,0,0,0,1,0,20260428,20260727
T6667971,0,0,0,0,0,1,0,20260428,20260727
T6667981,0,0,0,0,0,1,0,20260428,20260727
T6667984,0,0,0,0,0,1,0,20260428,20260727
T6667992,0,0,0,0,0,1,0,20260428,20260727
T6668000,0,0,0,0,0,1,0,20260428,20260727
T6668001,0,0,0,0,0,1,0,20260428,20260727
T6668003,0,0,0,0,0,1,0,20260428,20260727
T6668011,0,0,0,0,0,1,0,20260428,20260727
T6668013,0,0,0,0,0,1,0,20260428,20260727
T6668021,1,1,1,1,1,0,0,20260428,20260727
T6668022,1,1,1,1,1,0,0,20260428,20260727
T6668024,1,1,1,1,1,0,0,20260428,20260727
T6668025,1,1,1,1,1,0,0,20260428,20260727
T6668034,1,1,1,1,1,0,0,20260428,20260727
T6668035,1,1,1,1,1,0,0,20260428,20260727
T6668044,1,1,1,1,1,0,0,20260428,20260727
T6668046,1,1,1,1,1,0,0,20260428,20260727
T6668053,1,1,1,1,1,0,0,20260428,20260727
T6668056,1,1,1,1,1,0,0,20260428,20260727
T6668057,1,1,1,1,1,0,0,20260428,20260727
T6668064,1,1,1,1,1,0,0,20260428,20260727
T6668099,1,1,1,1,1,0,0,20260428,20260727
T6668105,1,1,1,1,1,0,0,20260428,20260727
T6668113,1,1,1,1,1,0,0,20260428,20260727
T6668125,1,1,1,1,1,0,0,20260428,20260727
T6668149,1,1,1,1,1,0,0,20260428,20260727
T6668155,1,1,1,1,1,0,0,20260428,20260727
T6668161,1,1,1,1,1,0,0,20260428,20260727
T6668184,0,0,0,0,0,0,1,20260428,20260727
T6668190,0,0,0,0,0,0,1,20260428,20260727
T6668197,0,0,0,0,0,0,1,20260428,20260727
T6668203,0,0,0,0,0,0,1,20260428,20260727
T6668211,0,0,0,0,0,0,1,20260428,20260727
T6668217,0,0,0,0,0,0,1,20260428,20260727
T6668276,1,1,1,1,1,0,0,20260428,20260727
T6668281,1,1,1,1,1,0,0,20260428,20260727
T6668283,1,1,1,1,1,0,0,20260428,20260727
T6668289,1,1,1,1,1,0,0,20260428,20260727
T6668297,1,1,1,1,1,0,0,20260428,20260727
T6668298,1,1,1,1,1,0,0,20260428,20260727
T6668300,1,1,1,1,1,0,0,20260428,20260727
T6668301,1,1,1,1,1,0,0,20260428,20260727
T6668321,1,1,1,1,1,0,0,20260428,20260727
T6668322,1,1,1,1,1,0,0,20260428,20260727
T6668326,1,1,1,1,1,0,0,20260428,20260727
T6668327,1,1,1,1,1,0,0,20260428,20260727
T6668331,1,1,1,1,1,0,0,20260428,20260727
T6668338,0,0,0,0,0,0,1,20260428,20260727
T6668341,0,0,0,0,0,0,1,20260428,20260727
T6668348,0,0,0,0,0,0,1,20260428,20260727
T6668353,0,0,0,0,0,0,1,20260428,20260727
T6668355,0,0,0,0,0,0,1,20260428,20260727
T6668359,0,0,0,0,0,0,1,20260428,20260727
T6668364,0,0,0,0,0,0,1,20260428,20260727
T6668366,0,0,0,0,0,0,1,20260428,20260727
T6668370,0,0,0,0,0,0,1,20260428,20260727
T6668372,0,0,0,0,0,0,1,20260428,20260727
T6668374,0,0,0,0,0,0,1,20260428,20260727
T6668377,0,0,0,0,0,0,1,20260428,20260727
T6668379,0,0,0,0,0,1,0,20260428,20260727
T6668381,0,0,0,0,0,1,0,20260428,20260727
T6668389,0,0,0,0,0,1,0,20260428,20260727
T6668390,0,0,0,0,0,1,0,20260428,20260727
T6668392,0,0,0,0,0,1,0,20260428,20260727
T6668397,0,0,0,0,0,1,0,20260428,20260727
T6668400,0,0,0,0,0,1,0,20260428,20260727
T6668403,0,0,0,0,0,1,0,20260428,20260727
T6668406,0,0,0,0,0,1,0,20260428,20260727
T6668409,0,0,0,0,0,1,0,20260428,20260727
T6668416,0,0,0,0,0,1,0,20260428,20260727
T6668421,0,0,0,0,0,1,0,20260428,20260727
T6668541,0,0,0,0,0,0,1,20260428,20260727
T6668546,0,0,0,0,0,0,1,20260428,20260727
T6668556,0,0,0,0,0,0,1,20260428,20260727
T6668570,0,0,0,0,0,0,1,20260428,20260727
T6668574,0,0,0,0,0,0,1,20260428,20260727
T6668584,0,0,0,0,0,0,1,20260428,20260727
T6668588,0,0,0,0,0,0,1,20260428,20260727
T6668589,0,0,0,0,0,0,1,20260428,20260727
T6668600,1,1,1,1,1,0,0,20260428,20260727
T6668601,1,1,1,1,1,0,0,20260428,20260727
T6668615,1,1,1,1,1,0,0,20260428,20260727
T6668620,1,1,1,1,1,0,0,20260428,20260727
T6668622,1,1,1,1,1,0,0,20260428,20260727
T6668650,1,1,1,1,1,0,0,20260428,20260727
T6668765,0,0,0,0,0,0,1,20260428,20260727
T6668769,0,0,0,0,0,0,1,20260428,20260727
T6668778,0,0,0,0,0,0,1,20260428,20260727
T6668787,0,0,0,0,0,0,1,20260428,20260727
T6668791,0,0,0,0,0,0,1,20260428,20260727
T6668796,0,0,0,0,0,0,1,20260428,20260727
T6668797,0,0,0,0,0,0,1,20260428,20260727
T6668806,1,1,1,1,1,0,0,20260428,20260727
T6668807,1,1,1,1,1,0,0,20260428,20260727
T6668809,1,1,1,1,1,0,0,20260428,20260727
T6668811,1,1,1,1,1,0,0,20260428,20260727
T6668813,1,1,1,1,1,0,0,20260428,20260727
T6669020,1,1,1,1,1,0,0,20260428,20260727
T6669028,1,1,1,1,1,0,0,20260428,20260727
T6669029,1,1,1,1,1,0,0,20260428,20260727
T6669035,1,1,1,1,1,0,0,20260428,20260727
T6669036,1,1,1,1,1,0,0,20260428,20260727
T6669052,1,1,1,1,1,0,0,20260428,20260727
T6669066,1,1,1,1,1,0,0,20260428,20260727
T6669310,1,1,1,1,1,0,0,20260428,20260727
T6669318,1,1,1,1,1,0,0,20260428,20260727
T6669324,1,1,1,1,1,0,0,20260428,20260727
T6669341,1,1,1,1,1,0,0,20260428,20260727
T6669355,1,1,1,1,1,0,0,20260428,20260727
T6669920,1,1,1,1,1,0,0,20260428,20260727
T6669921,1,1,1,1,1,0,0,20260428,20260727
T6669942,1,1,1,1,1,0,0,20260428,20260727
T6669963,1,1,1,1,1,0,0,20260428,20260727
T6669964,1,1,1,1,1,0,0,20260428,20260727
T6670126,1,1,1,1,1,0,0,20260428,20260727
T6670147,1,1,1,1,1,0,0,20260428,20260727
T6670148,1,1,1,1,1,0,0,20260428,20260727
T6670168,1,1,1,1,1,0,0,20260428,20260727
T6670281,1,1,1,1,1,0,0,20260428,20260727
T6670282,1,1,1,1,1,0,0,20260428,20260727
T6670286,1,1,1,1,1,0,0,20260428,20260727
T6670290,1,1,1,1,1,0,0,20260428,20260727
T6670292,1,1,1,1,1,0,0,20260428,20260727
T6670296,1,1,1,1,1,0,0,20260428,20260727
T6670297,1,1,1,1,1,0,0,20260428,20260727
T6670299,1,1,1,1,1,0,0,20260428,20260727
T6670353,1,1,1,1,1,0,0,20260428,20260727
T6670358,1,1,1,1,1,0,0,20260428,20260727
T6670366,1,1,1,1,1,0,0,20260428,20260727
T6670560,1,1,1,1,1,0,0,20260428,20260727
T6670576,1,1,1,1,1,0,0,20260428,20260727
T6670581,1,1,1,1,1,0,0,20260428,20260727
T6670585,1,1,1,1,1,0,0,20260428,20260727
T6670669,1,1,1,1,1,0,0,20260428,20260727
T6670719,1,1,1,1,1,0,0,20260428,20260727
T6670758,1,1,1,1,1,0,0,20260428,20260727
T6670761,1,1,1,1,1,0,0,20260428,20260727
T6670762,1,1,1,1,1,0,0,20260428,20260727
T6670763,1,1,1,1,1,0,0,20260428,20260727
T6670764,1,1,1,1,1,0,0,20260428,20260727
T6670794,1,1,1,1,1,0,0,20260428,20260727
T6670796,1,1,1,1,1,0,0,20260428,20260727
T6670806,0,0,0,0,0,0,1,20260428,20260727
T6670851,1,1,1,1,1,0,0,20260428,20260727
T6670852,1,1,1,1,1,0,0,20260428,20260727
T6670853,1,1,1,1,1,0,0,20260428,20260727
T6670854,1,1,1,1,1,0,0,20260428,20260727
T6670855,1,1,1,1,1,0,0,20260428,20260727
T6880161,1,1,1,1,1,0,0,20260428,20260727
T6880169,1,1,1,1,1,0,0,20260428,20260727
T6880175,1,1,1,1,1,0,0,20260428,20260727
T6880183,1,1,1,1,1,0,0,20260428,20260727
T6880193,1,1,1,1,1,0,0,20260428,20260727
T6880194,1,1,1,1,1,0,0,20260428,20260727
T6880207,1,1,1,1,1,0,0,20260428,20260727
T6880208,1,1,1,1,1,0,0,20260428,20260727
T6880304,0,0,0,0,0,0,1,20260428,20260727
T6880316,0,0,0,0,0,0,1,20260428,20260727
T6880317,0,0,0,0,0,0,1,20260428,20260727
T6880318,0,0,0,0,0,0,1,20260428,20260727
T6880330,0,0,0,0,0,0,1,20260428,20260727
T6880335,0,0,0,0,0,0,1,20260428,20260727
T6880337,0,0,0,0,0,0,1,20260428,20260727
T6880343,0,0,0,0,0,0,1,20260428,20260727
T6880344,0,0,0,0,0,0,1,20260428,20260727
T6880350,0,0,0,0,0,0,1,20260428,20260727
T6880356,0,0,0,0,0,0,1,20260428,20260727
T6880357,0,0,0,0,0,0,1,20260428,20260727
T6941458,1,1,1,1,1,0,0,20260428,20260727
T6941460,1,1,1,1,1,0,0,20260428,20260727
T6941461,1,1,1,1,1,0,0,20260428,20260727
T6941466,1,1,1,1,1,0,0,20260428,20260727
T6941468,1,1,1,1,1,0,0,20260428,20260727
T6941469,1,1,1,1,1,0,0,20260428,20260727
T6941473,1,1,1,1,1,0,0,20260428,20260727
T6941475,1,1,1,1,1,0,0,20260428,20260727
T6941476,1,1,1,1,1,0,0,20260428,20260727
T6941482,1,1,1,1,1,0,0,20260428,20260727
T6941485,1,1,1,1,1,0,0,20260428,20260727
T6941490,1,1,1,1,1,0,0,20260428,20260727
T6941492,1,1,1,1,1,0,0,20260428,20260727
T6941499,1,1,1,1,1,0,0,20260428,20260727
T6941505,1,1,1,1,1,0,0,20260428,20260727
T6941507,1,1,1,1,1,0,0,20260428,20260727
T6941513,1,1,1,1,1,0,0,20260428,20260727
T6941522,1,1,1,1,1,0,0,20260428,20260727
T6941528,1,1,1,1,1,0,0,20260428,20260727
T6941535,0,0,0,0,0,1,0,20260428,20260727
T6941545,0,0,0,0,0,1,0,20260428,20260727
T6941547,0,0,0,0,0,1,0,20260428,20260727
T6941553,0,0,0,0,0,1,0,20260428,20260727
T6941558,0,0,0,0,0,1,0,20260428,20260727
T6941560,0,0,0,0,0,1,0,20260428,20260727
T6941570,0,0,0,0,0,1,0,20260428,20260727
T6941572,0,0,0,0,0,1,0,20260428,20260727
T6941576,0,0,0,0,0,1,0,20260428,20260727
T6941578,0,0,0,0,0,1,0,20260428,20260727
T6941584,0,0,0,0,0,1,0,20260428,20260727
T6941586,0,0,0,0,0,1,0,20260428,20260727
T6941592,0,0,0,0,0,1,0,20260428,20260727
T6941600,0,0,0,0,0,0,1,20260428,20260727
T6941602,0,0,0,0,0,0,1,20260428,20260727
T6941604,0,0,0,0,0,0,1,20260428,20260727
T6941608,0,0,0,0,0,0,1,20260428,20260727
T6941610,0,0,0,0,0,0,1,20260428,20260727
T6941614,0,0,0,0,0,0,1,20260428,20260727
T6941617,0,0,0,0,0,0,1,20260428,20260727
T6941621,0,0,0,0,0,0,1,20260428,20260727
T6941623,0,0,0,0,0,0,1,20260428,20260727
T6941624,0,0,0,0,0,0,1,20260428,20260727
T6941632,0,0,0,0,0,0,1,20260428,20260727
T6941634,0,0,0,0,0,0,1,20260428,20260727
T6941642,0,0,0,0,0,0,1,20260428,20260727
T6941645,0,0,0,0,0,0,1,20260428,20260727
T6941650,0,0,0,0,0,0,1,20260428,20260727
T6941652,0,0,0,0,0,0,1,20260428,20260727
T6941654,0,0,0,0,0,0,1,20260428,20260727
